id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
7984,Elizabeth,Johnston,CE,691941757,1971-11-16,2024-01-04,BASICO,367,Lake Joannaland,Wyoming,INACTIVO,OFICINA
7985,Erica,Smith,CE,178197502,1987-08-20,2024-05-07,ELITE,543,West Paul,Missouri,ACTIVO,APP
7986,Rachel,Ellis,CC,140136263,2002-02-17,2024-07-05,ESTANDAR,308,Lake Jacobland,Kansas,ACTIVO,APP
7987,Todd,Moon,CC,852432677,1978-06-15,2024-05-25,PREMIUM,456,Porterport,Delaware,ACTIVO,WEB
7988,Samuel,Blanchard,CE,241634883,1997-01-06,2024-05-31,PREMIUM,763,New Leah,Massachusetts,ACTIVO,WEB
7989,Michaela,James,CE,991040971,2017-06-24,2024-12-28,ESTANDAR,599,Timothyton,Pennsylvania,INACTIVO,OFICINA
7990,Thomas,Trujillo,CC,537605547,1985-10-27,2024-04-02,ELITE,619,Danielland,Delaware,INACTIVO,APP
7991,Ryan,Fuentes,CC,175929310,2013-11-20,2024-01-31,PREMIUM,548,New Cody,Louisiana,ACTIVO,APP
7992,Kristin,Cohen,CC,890380760,1992-02-14,2024-11-09,ESTANDAR,622,East Sierraview,Wisconsin,ACTIVO,APP
7993,Candace,Mueller,CC,451431924,1978-06-22,2024-01-28,ESTANDAR,761,Blackport,Minnesota,INACTIVO,WEB
7994,James,Morgan,CC,166012495,2010-07-31,2024-05-16,ESTANDAR,697,Bennetttown,Montana,ACTIVO,APP
7995,Gregory,Smith,CE,784527294,1990-10-05,2024-03-30,BASICO,692,West Sergio,Ohio,INACTIVO,APP
7996,Jacob,Frazier,CC,907294249,1994-09-04,2024-02-18,ELITE,527,Mccarthyton,,ACTIVO,APP
7997,Anthony,Hester,CE,525890623,1972-06-06,2024-09-14,ESTANDAR,543,Martinhaven,Alabama,INACTIVO,WEB
7998,Laurie,Mathews,CE,282350005,2002-08-21,2024-01-06,ELITE,356,Ramirezshire,Connecticut,INACTIVO,OFICINA
7999,Alexandra,Mcdonald,CC,831517261,1986-06-21,2024-01-29,PREMIUM,442,New Jessicafurt,Wyoming,INACTIVO,OFICINA
8000,Meghan,Chavez,CC,343929598,2009-10-13,2024-06-04,BASICO,491,West Robert,Georgia,INACTIVO,OFICINA
8001,John,Smith,CE,711717502,2017-04-03,2024-09-19,ESTANDAR,818,Ortegaside,,ACTIVO,WEB
8002,Allen,,CC,254779340,2004-02-05,2024-02-03,ESTANDAR,703,Edwardstad,Wyoming,,WEB
8003,Ana,Horton,CE,877471848,1990-07-23,2024-08-24,ESTANDAR,574,Kennethshire,Vermont,INACTIVO,OFICINA
8004,Zachary,Davis,CC,885030342,1971-07-11,2024-05-17,PREMIUM,338,Port Robertport,Delaware,INACTIVO,OFICINA
8005,Mark,Mcguire,CC,492630603,1994-05-15,2024-02-26,BASICO,492,Lake Josephmouth,Florida,INACTIVO,WEB
8006,Sabrina,Perez,CC,508794276,1971-12-19,2024-06-23,ELITE,626,Michelleborough,Maine,ACTIVO,OFICINA
8007,Brandon,Mills,CE,733279729,1980-01-14,2024-08-01,ELITE,782,,Rhode Island,ACTIVO,APP
8008,Barry,Hays,,557335683,2008-01-13,2024-01-27,ELITE,324,West Eric,Oklahoma,ACTIVO,
8009,Brent,Reeves,,493020033,1998-04-20,2024-10-21,ELITE,401,Nelsonborough,New Mexico,ACTIVO,OFICINA
8010,Adam,Scott,CC,227029881,2011-02-09,2024-04-28,ELITE,516,Hughesbury,Montana,ACTIVO,OFICINA
8011,Paul,Brown,CE,179318571,1987-12-05,2024-05-26,ELITE,566,Sharpton,Maine,INACTIVO,WEB
8012,Thomas,Ortega,CC,423017154,1984-03-24,2024-12-21,ELITE,461,West Victoriafort,New York,ACTIVO,WEB
8013,Laurie,Knight,CE,183709131,2002-10-11,2024-09-21,BASICO,586,East Joshuaview,Oklahoma,ACTIVO,APP
8014,Angela,Buchanan,CE,442119229,2011-08-30,2024-09-14,BASICO,546,,Delaware,,WEB
8015,Michael,Morgan,CE,400183056,1999-01-15,2024-12-13,PREMIUM,473,Lake Richardshire,Nevada,,WEB
8016,Jennifer,Parker,CE,947842575,1988-04-27,2024-07-07,ESTANDAR,695,Ramirezton,New York,INACTIVO,APP
8017,Daniel,Little,CE,701425928,1989-04-16,2024-11-10,BASICO,308,Port Stevenhaven,North Dakota,INACTIVO,OFICINA
8018,Isaac,Summers,CE,424356856,1998-09-18,2024-08-18,ESTANDAR,747,Masseyland,Arizona,INACTIVO,WEB
8019,Jason,Gregory,CC,912866484,1973-05-22,2024-07-16,PREMIUM,620,East Marcia,Massachusetts,ACTIVO,OFICINA
8020,Tony,Harrison,CE,852755912,1998-03-24,2024-08-26,BASICO,424,,Arizona,INACTIVO,APP
8021,Jill,,CE,108297530,1987-09-21,2024-11-22,,340,Lake Steven,West Virginia,INACTIVO,WEB
8022,Jennifer,,CE,730915958,1979-09-29,2024-03-10,BASICO,636,,,ACTIVO,APP
8023,Gary,Wilson,CC,774589814,1984-06-29,2024-09-08,BASICO,625,Caseymouth,Ohio,INACTIVO,OFICINA
8024,Lisa,Moore,CC,948158248,2005-01-28,2024-07-11,ELITE,485,Josephmouth,Georgia,ACTIVO,APP
8025,Laura,Sullivan,CC,677982273,2019-11-29,2024-01-25,ESTANDAR,540,Muellermouth,Alabama,INACTIVO,WEB
8026,Katie,Wilcox,CE,552712778,1987-06-03,2024-03-10,PREMIUM,638,New Alison,Michigan,ACTIVO,WEB
8027,Denise,Young,CC,402779911,2006-06-12,2024-06-04,ELITE,393,Browntown,,INACTIVO,OFICINA
8028,Charles,Singh,CC,675762102,1978-09-18,2024-05-25,BASICO,715,Christopherberg,Maryland,INACTIVO,OFICINA
8029,Ana,Woodward,CE,292014815,2009-02-23,2024-11-14,BASICO,362,South Davidstad,New Jersey,ACTIVO,OFICINA
8030,Robert,Davis,CE,146778501,2016-02-16,2024-08-06,PREMIUM,819,New Thomasborough,Massachusetts,INACTIVO,OFICINA
8031,Kimberly,Johnson,CC,123326388,1985-10-09,2024-02-18,ESTANDAR,508,Amyshire,New Jersey,ACTIVO,WEB
8032,Christopher,Cook,CE,173323430,1989-11-17,2024-07-12,PREMIUM,508,Johnton,Connecticut,INACTIVO,WEB
8033,David,,CE,874914402,1971-03-27,2024-02-09,BASICO,675,,New Jersey,ACTIVO,WEB
8034,Christopher,Bennett,CE,168830705,2007-07-13,2024-03-25,ELITE,384,Toddstad,Florida,INACTIVO,APP
8035,Lucas,Kelly,CE,411970416,1975-03-31,2024-12-08,,506,Port Steventon,Florida,INACTIVO,APP
8036,William,Sullivan,CC,481398122,1994-12-16,2024-12-01,ELITE,646,New Grant,Minnesota,INACTIVO,OFICINA
8037,Jennifer,Shannon,CE,191736353,1989-05-17,2024-01-04,ESTANDAR,460,West Brandy,Arkansas,ACTIVO,OFICINA
8038,Lawrence,Bruce,CC,854309944,2010-07-24,2024-10-16,,749,,North Dakota,ACTIVO,OFICINA
8039,Megan,Park,CC,895460212,1970-11-12,2024-09-03,ELITE,415,Millerview,Kansas,ACTIVO,WEB
8040,Dawn,Nash,CC,836058362,1983-02-15,2024-01-05,ESTANDAR,661,Duartemouth,New Hampshire,INACTIVO,APP
8041,Evelyn,Taylor,CC,878734199,2018-08-17,2024-08-13,ELITE,550,Conniemouth,Nebraska,ACTIVO,OFICINA
8042,Mark,Garcia,CE,288273810,1973-06-16,2024-05-29,ELITE,482,South Gregory,Hawaii,ACTIVO,OFICINA
8043,Shannon,Morris,CE,243429958,1995-07-08,2024-08-25,ELITE,627,Hillport,South Carolina,INACTIVO,WEB
8044,Jeremy,Rivera,CE,161864145,2006-02-15,2024-05-27,ESTANDAR,306,Johnsonchester,South Dakota,ACTIVO,APP
8045,William,Roberts,CC,261160487,1979-07-01,2024-04-12,,819,New Melaniechester,Minnesota,ACTIVO,OFICINA
8046,Jill,Khan,CC,129074829,2007-12-27,2024-06-23,ESTANDAR,686,Heatherhaven,Florida,ACTIVO,OFICINA
8047,,Davis,CC,249809787,2004-08-21,2024-08-23,ELITE,669,Bakerton,Maine,INACTIVO,OFICINA
8048,Sophia,Mckenzie,CE,740419572,2009-08-26,2024-02-03,ELITE,847,Matthewfort,Indiana,ACTIVO,OFICINA
8049,Margaret,Anderson,CC,788350715,1982-01-27,2024-06-20,ESTANDAR,378,Delgadofurt,Nebraska,ACTIVO,
8050,,Villarreal,,595642490,1971-07-02,2024-01-06,ELITE,520,Muellershire,,ACTIVO,
8051,William,White,CE,557669475,1983-05-24,2024-10-11,ELITE,711,Codyberg,Maryland,INACTIVO,OFICINA
8052,Shari,Mills,CE,594970064,1996-08-13,2024-08-12,ESTANDAR,778,Jacksonville,Arkansas,ACTIVO,WEB
8053,Megan,Mcbride,CE,769968292,2009-07-11,2024-02-22,BASICO,396,Lake Lindsey,Alaska,INACTIVO,OFICINA
8054,Catherine,Jackson,CC,713259691,2015-02-24,2024-09-13,PREMIUM,692,Lake Heather,Delaware,ACTIVO,WEB
8055,Keith,Wood,CE,277168776,1984-12-21,2024-02-28,ESTANDAR,767,Lake Michealburgh,Rhode Island,INACTIVO,OFICINA
8056,Scott,Young,CC,940270649,2010-11-10,2024-09-02,ELITE,670,New Andrewport,Texas,ACTIVO,OFICINA
8057,Robert,Blankenship,CE,880184467,1973-06-04,2024-01-07,PREMIUM,692,Bryanthaven,Maine,ACTIVO,WEB
8058,Steve,Brown,CC,906968428,2006-04-26,2024-08-01,PREMIUM,317,Sharontown,Kentucky,INACTIVO,OFICINA
8059,Kelly,Haney,CC,324393080,1974-05-31,2024-03-18,ELITE,483,Barnesport,Massachusetts,INACTIVO,APP
8060,Patricia,French,CE,281930331,1991-09-16,2024-07-07,ELITE,442,Nortonmouth,Massachusetts,ACTIVO,WEB
8061,Brenda,Buchanan,CE,510357809,1974-11-26,2024-11-02,BASICO,762,Lake Michaelfurt,Arkansas,ACTIVO,APP
8062,John,Hoover,CE,179027091,1972-05-17,2024-08-03,ELITE,806,Christinemouth,Nevada,ACTIVO,WEB
8063,Richard,Sweeney,CC,782327144,2004-01-28,2024-10-09,PREMIUM,633,Jeremiahshire,North Carolina,ACTIVO,APP
8064,,Doyle,CE,483139235,1970-11-24,2024-11-14,ELITE,361,East Kelly,Arkansas,ACTIVO,OFICINA
8065,Sabrina,Sanders,CE,731838068,1980-06-13,2024-03-01,PREMIUM,462,New Tyroneborough,Connecticut,ACTIVO,OFICINA
8066,David,Schultz,CC,241958087,1978-08-15,2024-03-01,ESTANDAR,478,Lake Lindaberg,Michigan,INACTIVO,WEB
8067,Sandra,Berry,CE,109155359,2011-04-06,2024-08-02,ESTANDAR,534,Josephberg,Colorado,INACTIVO,APP
8068,Sherry,Cain,CC,104859648,2001-09-08,2024-02-14,PREMIUM,359,Micheleside,Oklahoma,INACTIVO,OFICINA
8069,Ricardo,Hickman,CE,185949712,1998-12-06,2024-06-20,ESTANDAR,527,Port Anthonyborough,West Virginia,INACTIVO,APP
8070,Jennifer,Howell,CC,438521080,2006-01-09,2024-08-08,BASICO,538,Larrymouth,Rhode Island,ACTIVO,APP
8071,Antonio,Cooper,CC,112262024,1995-07-11,2024-04-04,PREMIUM,383,South Angelamouth,South Dakota,INACTIVO,WEB
8072,,Conway,CE,155829843,1976-10-18,2024-12-12,PREMIUM,340,Lake Julie,Iowa,INACTIVO,OFICINA
8073,,Diaz,CC,174737964,1978-06-27,2024-02-13,ELITE,737,Vanessaside,,INACTIVO,WEB
8074,Jeffrey,Allen,CE,463253215,2001-07-09,2024-08-15,,828,West Rachel,New Jersey,INACTIVO,WEB
8075,Melanie,,CE,164257857,2007-06-11,2024-03-02,ELITE,404,Port Stephen,South Dakota,ACTIVO,OFICINA
8076,Steven,Cobb,CC,263716639,1996-09-09,2024-11-12,BASICO,836,,Nebraska,INACTIVO,APP
8077,Mark,Young,CE,162475820,2002-02-17,2024-08-06,BASICO,681,Orozcoville,Wisconsin,INACTIVO,WEB
8078,Michelle,Berry,,160261917,2007-12-03,2024-11-30,BASICO,392,Lindaside,Missouri,ACTIVO,OFICINA
8079,Bradley,Greer,CC,414173605,1988-06-07,2024-03-29,PREMIUM,514,Seanside,New York,ACTIVO,APP
8080,Christopher,James,CC,610892347,1991-11-12,2024-04-21,ESTANDAR,516,Davidstad,Massachusetts,INACTIVO,APP
8081,Taylor,Cannon,CC,854847744,2004-10-09,2024-07-25,ESTANDAR,788,,Kansas,INACTIVO,APP
8082,John,Cook,CC,890430715,1986-07-30,2024-11-01,ELITE,450,Elizabethview,Louisiana,INACTIVO,WEB
8083,Ellen,,CC,724254712,2016-05-31,2024-07-21,ELITE,673,Thomasview,Tennessee,ACTIVO,WEB
8084,Jennifer,Hudson,CC,432604676,1974-07-13,2024-10-23,ESTANDAR,748,North Jason,Kentucky,,OFICINA
8085,Lynn,Combs,CC,807534910,2001-04-16,2024-02-02,ESTANDAR,721,North Jesse,Washington,ACTIVO,APP
8086,Ashlee,Townsend,CE,683395810,2000-12-20,2024-08-02,BASICO,506,Port Phillip,Kansas,ACTIVO,APP
8087,Tamara,Johnson,CE,874602403,1980-03-22,2024-01-12,ELITE,776,South Williamview,West Virginia,INACTIVO,OFICINA
8088,Mackenzie,Shea,CC,249821261,1988-08-25,2024-01-02,ELITE,525,Danielleside,Arizona,INACTIVO,APP
8089,Willie,Martinez,CE,212405704,1992-11-03,2024-12-28,ELITE,686,,,ACTIVO,APP
8090,Brandon,Sanchez,CE,959031773,1998-08-26,2024-05-28,ELITE,405,East Dean,Colorado,ACTIVO,
8091,Kristen,Thomas,CE,661963651,2013-02-10,2024-05-21,ESTANDAR,375,,California,ACTIVO,OFICINA
8092,Hannah,Lambert,CE,855105229,2004-05-05,2024-10-16,ESTANDAR,815,Victoriamouth,Tennessee,ACTIVO,WEB
8093,Bradley,Farmer,CE,337740248,1998-03-15,2024-07-25,PREMIUM,486,East Tylerfort,Illinois,ACTIVO,WEB
8094,Joseph,Murphy,CE,357196227,1974-12-01,2024-12-06,PREMIUM,831,South James,Colorado,ACTIVO,WEB
8095,Cynthia,Bishop,CC,869617688,2014-05-02,2024-07-10,ESTANDAR,574,Jaredshire,New York,INACTIVO,OFICINA
8096,Dana,Dudley,CE,270396873,2007-07-14,2024-12-06,BASICO,838,North Shelleyland,New York,INACTIVO,WEB
8097,Andrew,,CE,335420642,2014-11-09,2024-11-01,ESTANDAR,317,Lake Victoriabury,Iowa,INACTIVO,APP
8098,Emma,Boyle,CE,127863686,1993-05-20,2024-09-08,,584,South David,New Jersey,INACTIVO,WEB
8099,John,Wilkinson,CE,637779433,2014-09-15,2024-07-22,ELITE,601,Wilsonstad,Mississippi,ACTIVO,WEB
8100,Jacob,Bradley,CC,502656396,1987-01-06,2024-12-27,PREMIUM,798,North Kayla,New Jersey,ACTIVO,WEB
8101,Christine,Miller,CC,167585521,1986-10-29,2024-02-15,BASICO,556,Port Cindyland,Washington,INACTIVO,OFICINA
8102,Gregory,Reed,CC,244266794,1977-02-22,2024-09-17,ELITE,518,West John,New Jersey,INACTIVO,APP
8103,Dean,Long,CC,141026616,2007-04-19,2024-03-06,ESTANDAR,656,New Sarah,Mississippi,INACTIVO,OFICINA
8104,Hector,Moore,CE,585785507,1998-03-13,2024-05-29,PREMIUM,555,Lake Williamton,Idaho,,APP
8105,Gregory,Anderson,CC,793130743,1978-06-08,2024-03-10,ESTANDAR,573,New Apriltown,North Dakota,INACTIVO,WEB
8106,Victoria,King,CC,436182413,1972-09-14,2024-12-29,ELITE,633,Kevinport,Connecticut,ACTIVO,
8107,Wendy,Dixon,,237708241,2018-08-01,2024-01-02,ELITE,667,Port Danielshire,Rhode Island,ACTIVO,APP
8108,Thomas,Hill,CC,107960135,1990-08-30,2024-01-29,ESTANDAR,314,Port Jenniferchester,Indiana,INACTIVO,OFICINA
8109,Gregory,Nichols,CE,457349087,2011-09-16,2024-09-12,ELITE,478,Samanthastad,Louisiana,INACTIVO,OFICINA
8110,Michael,,CC,217261850,1974-09-23,2024-03-01,ELITE,744,Port Darryl,Michigan,INACTIVO,WEB
8111,Brooke,Graham,CE,286385023,2014-03-20,2024-04-09,BASICO,702,,Montana,INACTIVO,APP
8112,Michael,Garcia,,989518185,2009-01-24,2024-05-23,ESTANDAR,387,West Williamchester,South Dakota,INACTIVO,APP
8113,Brandy,Carpenter,CE,648917412,2008-04-08,2024-07-10,ESTANDAR,393,South Johnshire,Nebraska,INACTIVO,APP
8114,Brianna,Vaughn,CE,945230294,1972-06-26,2024-12-18,PREMIUM,694,Rhondaview,Montana,INACTIVO,APP
8115,Derrick,Dean,CC,163935558,2007-09-08,2024-12-18,BASICO,327,Port Melissaton,Pennsylvania,INACTIVO,WEB
8116,,Frazier,CC,512446411,1992-12-21,2024-09-26,BASICO,374,Tinaborough,Missouri,ACTIVO,OFICINA
8117,Chad,Simmons,CC,195162008,1976-09-21,2024-10-25,,353,Seanside,,INACTIVO,WEB
8118,Maria,Orr,CC,107356505,1984-04-05,2024-11-21,PREMIUM,620,West Tony,Arizona,INACTIVO,
8119,Amy,Hart,CE,591386627,1991-04-15,2024-11-06,PREMIUM,533,Marcusburgh,New Jersey,INACTIVO,OFICINA
8120,Michelle,Freeman,CE,206031977,2009-11-08,2024-07-22,,529,East Sharonstad,Minnesota,ACTIVO,WEB
8121,William,Lowery,,542402019,2012-03-29,2024-09-01,PREMIUM,631,Taylorstad,Maine,INACTIVO,APP
8122,Ryan,Mccarty,CC,738428238,1979-03-20,2024-01-31,BASICO,771,Lake Laurenburgh,New Mexico,ACTIVO,WEB
8123,Antonio,Hamilton,CE,685716319,1986-04-18,2024-11-27,PREMIUM,616,Leefurt,Minnesota,INACTIVO,APP
8124,Catherine,Murphy,CC,105467977,2011-07-20,2024-02-21,BASICO,400,Conniestad,New Jersey,ACTIVO,WEB
8125,Jennifer,Stone,CE,584741076,2000-03-11,2024-08-30,BASICO,547,East Ericmouth,Colorado,ACTIVO,WEB
8126,Stephanie,Sellers,CC,866724989,1996-01-10,2024-09-19,ELITE,779,Nicolefort,Maryland,INACTIVO,WEB
8127,Ralph,Martinez,CE,952164879,1997-08-21,2024-06-22,,520,South Erinhaven,Virginia,INACTIVO,APP
8128,Erik,Harvey,CE,278842739,2003-04-25,2024-04-09,PREMIUM,638,East Theresa,Oklahoma,INACTIVO,OFICINA
8129,David,Ramos,CE,667651762,1994-01-04,2024-03-01,ELITE,447,Thomasland,Nebraska,ACTIVO,OFICINA
8130,Laura,Collins,CE,421562041,1972-10-17,2024-12-25,ESTANDAR,595,Lake Randall,Virginia,ACTIVO,APP
8131,Roger,,CE,257295787,2002-06-07,2024-07-06,ESTANDAR,706,East Joanne,Oklahoma,INACTIVO,OFICINA
8132,Kyle,Anderson,CC,735682808,1980-07-11,2024-01-07,PREMIUM,777,Rochaburgh,Indiana,ACTIVO,OFICINA
8133,Todd,Lane,CE,190778639,1979-10-14,2024-07-07,BASICO,323,North Carrie,New Jersey,INACTIVO,WEB
8134,Timothy,Haynes,CC,591285440,1998-09-16,2024-03-23,ELITE,485,North Jose,Hawaii,ACTIVO,WEB
8135,Kimberly,Clark,CE,792629231,1984-11-25,2024-12-16,PREMIUM,469,Contrerasport,Tennessee,INACTIVO,APP
8136,Brian,Wright,CE,152075393,1991-09-02,2024-10-09,ESTANDAR,843,North Dylanland,Arkansas,INACTIVO,
8137,Brittney,Oconnor,CC,784381239,1991-10-09,2024-05-03,BASICO,737,New Justinfurt,Michigan,ACTIVO,WEB
8138,Matthew,Garza,CC,724542822,1994-02-06,2024-06-05,,600,Hernandezland,Hawaii,ACTIVO,APP
8139,Sara,Ali,CC,798220224,1993-04-30,2024-03-27,BASICO,663,New Michael,Hawaii,ACTIVO,APP
8140,Steven,Williamson,CC,545096452,1971-07-01,2024-05-27,BASICO,476,Elizabethport,Rhode Island,ACTIVO,OFICINA
8141,Elizabeth,Phillips,CE,814777877,2012-07-09,2024-03-10,ELITE,443,East George,Montana,ACTIVO,APP
8142,Eric,Mueller,CC,610467956,1994-08-21,2024-03-16,ELITE,822,Rodgersmouth,Illinois,INACTIVO,APP
8143,Wendy,Doyle,CE,314844003,2001-05-23,2024-04-23,ESTANDAR,780,,Iowa,INACTIVO,WEB
8144,Holly,Wilson,,164209645,2012-10-03,2024-01-03,ESTANDAR,791,Erikhaven,,ACTIVO,APP
8145,Amy,Dudley,CC,766907916,2004-10-26,2024-08-21,BASICO,785,South Samanthabury,Texas,ACTIVO,WEB
8146,David,Martinez,,701376576,2012-03-26,2024-06-15,BASICO,784,Jonesmouth,South Dakota,ACTIVO,APP
8147,Laurie,,CE,268550799,1983-06-03,2024-04-08,ESTANDAR,736,Roweshire,Utah,,OFICINA
8148,Kevin,Adams,CC,566036712,2002-06-04,2024-05-03,ESTANDAR,494,Smithberg,Rhode Island,INACTIVO,WEB
8149,,Goodwin,CE,608289343,1985-08-18,2024-02-14,BASICO,765,Jacobmouth,Rhode Island,INACTIVO,APP
8150,Michelle,Brown,CE,362059039,1975-09-14,2024-11-19,PREMIUM,375,West Matthewburgh,Rhode Island,INACTIVO,APP
8151,Nicole,Brown,CE,568092978,1996-10-26,2024-10-13,PREMIUM,459,Christopherport,Delaware,INACTIVO,OFICINA
8152,Samantha,Richardson,CE,259988814,2004-05-03,2024-04-15,PREMIUM,789,North David,Alaska,INACTIVO,APP
8153,Carrie,Ortiz,CE,781787565,1970-09-18,2024-10-20,ELITE,399,Port Paulshire,Kentucky,INACTIVO,OFICINA
8154,Tina,Walker,CE,289149107,2007-02-23,2024-05-13,ESTANDAR,415,New Jessicaville,Iowa,ACTIVO,WEB
8155,Meredith,Salazar,CE,415025001,1986-05-19,2024-01-08,PREMIUM,679,New Lukeport,New York,INACTIVO,WEB
8156,Edward,Thomas,CE,875687742,1971-05-16,2024-01-28,PREMIUM,362,North Richardton,Virginia,INACTIVO,APP
8157,Bridget,Thomas,CC,595638603,1972-10-12,2024-09-27,ESTANDAR,431,West Arthur,New Hampshire,INACTIVO,WEB
8158,Kyle,Schwartz,CE,271690299,1998-10-26,2024-08-10,ELITE,547,Douglasmouth,Hawaii,INACTIVO,OFICINA
8159,Amanda,Walters,CC,773490752,1980-11-07,2024-01-08,PREMIUM,694,Hernandezbury,Colorado,ACTIVO,OFICINA
8160,Kevin,Reyes,CE,380059252,2002-06-28,2024-11-05,ELITE,710,Leblancbury,Nevada,ACTIVO,APP
8161,Maria,Baird,CE,520785232,2003-07-14,2024-05-13,ELITE,727,Janiceton,Mississippi,ACTIVO,OFICINA
8162,,Ingram,CE,463906920,1977-05-30,2024-01-29,BASICO,625,East Rebeccaview,Vermont,,OFICINA
8163,Sharon,Lam,CE,605337471,2011-10-25,2024-04-24,,845,Frostburgh,Oklahoma,INACTIVO,OFICINA
8164,Charles,Simon,CC,628164534,1975-10-01,2024-02-03,BASICO,674,Vanessamouth,Virginia,ACTIVO,APP
8165,Toni,Ortega,CC,491251698,1987-06-27,2024-01-07,PREMIUM,597,Morganshire,Ohio,INACTIVO,WEB
8166,Rodney,Dillon,CE,129143736,1984-08-13,2024-02-09,BASICO,578,East Sharon,Nebraska,ACTIVO,OFICINA
8167,Sara,Todd,CC,116206833,1992-09-22,2024-11-25,ESTANDAR,595,Michellefurt,Minnesota,ACTIVO,WEB
8168,Holly,Taylor,CE,286643163,1981-10-07,2024-03-02,ELITE,826,North Dawnfurt,Ohio,ACTIVO,WEB
8169,Kathy,Green,CE,726857030,1993-01-05,2024-03-26,ELITE,414,Nguyenshire,Hawaii,INACTIVO,APP
8170,Lisa,Smith,CC,761339080,2011-04-30,2024-07-31,PREMIUM,792,South Jeremy,Minnesota,,APP
8171,Michelle,Weber,CC,218385305,2011-08-15,2024-04-25,ESTANDAR,356,Port Douglasburgh,Tennessee,ACTIVO,WEB
8172,Christina,Robinson,CE,339382260,2004-07-15,2024-03-05,ELITE,441,,Maryland,ACTIVO,APP
8173,Lisa,Carter,CE,417662278,2006-08-01,2024-10-23,PREMIUM,708,West Troy,Colorado,INACTIVO,WEB
8174,Kelly,Mason,CC,480108845,1972-11-06,2024-06-18,ESTANDAR,377,Marshport,New Jersey,INACTIVO,
8175,Eric,Foster,,585454894,2005-01-27,2024-04-25,ESTANDAR,301,West Brendafurt,Missouri,INACTIVO,WEB
8176,Victoria,Newman,CC,957218638,1991-11-15,2024-11-17,BASICO,334,Seanville,Illinois,,WEB
8177,Michael,Walker,CE,612616596,1990-09-12,2024-04-25,ELITE,694,East Katieton,New Jersey,INACTIVO,OFICINA
8178,Sierra,Clark,CE,437271693,2017-07-24,2024-08-08,ESTANDAR,517,Meyerland,Florida,ACTIVO,APP
8179,,Patterson,CC,360014535,1971-05-19,2024-12-22,ELITE,366,North Sarahland,West Virginia,INACTIVO,WEB
8180,Allison,Smith,CC,469239678,1984-08-19,2024-02-19,ELITE,368,Lake John,North Dakota,ACTIVO,APP
8181,Marc,Harris,CC,452504684,1994-07-01,2024-11-22,ESTANDAR,523,Changshire,Minnesota,INACTIVO,OFICINA
8182,Joseph,Gonzalez,CE,763543414,1996-02-07,2024-12-01,ELITE,660,Copelandfurt,Missouri,ACTIVO,WEB
8183,Julia,Gonzalez,CE,765469893,2010-07-18,2024-03-19,BASICO,757,Wilsontown,Ohio,INACTIVO,WEB
8184,Christina,Miller,CE,745625828,1992-04-23,2024-01-20,PREMIUM,593,Lamborough,Maine,ACTIVO,WEB
8185,Raymond,Wright,CE,525349988,2008-10-03,2024-02-06,PREMIUM,625,Jenniferview,South Carolina,INACTIVO,WEB
8186,Jacqueline,Parker,CC,600336120,2011-08-07,2024-09-15,ESTANDAR,502,Lake Corey,Tennessee,INACTIVO,APP
8187,Brandy,Palmer,CE,192769184,1973-10-13,2024-04-02,BASICO,596,Port Jamiefurt,South Dakota,INACTIVO,APP
8188,Benjamin,Hansen,CE,355871999,1989-03-14,2024-07-05,PREMIUM,560,North Victoriaberg,Mississippi,ACTIVO,OFICINA
8189,Ricky,Knapp,CE,887166184,2011-08-27,2024-12-22,BASICO,817,Kingmouth,Rhode Island,INACTIVO,APP
8190,Allen,Henry,CC,810857477,2011-08-26,2024-07-19,ESTANDAR,431,Reedburgh,Georgia,ACTIVO,WEB
8191,William,Young,CE,340589043,2007-10-22,2024-10-14,BASICO,624,Elliottberg,New Hampshire,ACTIVO,OFICINA
8192,Philip,Roman,CE,928807549,1999-04-30,2024-02-17,ESTANDAR,367,North Sandra,Iowa,INACTIVO,WEB
8193,Kathryn,,CC,121584360,2011-07-18,2024-09-09,PREMIUM,425,Christopherstad,Arkansas,ACTIVO,WEB
8194,William,Price,CE,717395236,1996-01-20,2024-02-15,PREMIUM,692,,Mississippi,INACTIVO,OFICINA
8195,Thomas,Carlson,CE,863745933,2002-09-09,2024-08-18,PREMIUM,701,North Josephberg,New York,ACTIVO,WEB
8196,Terri,Valencia,CC,465469220,1975-11-02,2024-04-04,PREMIUM,635,Gracebury,Connecticut,INACTIVO,WEB
8197,Claudia,Miller,CE,948197127,1976-08-21,2024-10-29,ELITE,328,Lake Michael,Montana,ACTIVO,OFICINA
8198,Adam,Nelson,CE,248192998,2001-09-11,2024-08-05,BASICO,344,Simmonschester,Ohio,,APP
8199,Chase,Marshall,CE,790621772,1995-03-11,2024-02-09,BASICO,400,New Mark,Montana,INACTIVO,OFICINA
8200,Cassandra,,CC,263746188,2018-06-19,2024-07-21,BASICO,525,Davidside,Arkansas,,OFICINA
8201,Donna,Parrish,CE,849832487,1978-10-22,2024-04-25,ESTANDAR,718,Hancockport,Hawaii,ACTIVO,OFICINA
8202,Rachel,Benton,CE,179233130,2005-02-12,2024-03-31,PREMIUM,561,Edwinshire,Utah,ACTIVO,
